path,label,class_name,stage,gt_prob,pred_prob,pred,correct,entropy
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\250.jpg,4,sadness,low_0.30,0.08052794635295868,0.4680235981941223,2,0,1.358120322227478
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\250.jpg,0,anger,low_0.30,0.13592199981212616,0.43797263503074646,2,0,1.3078851699829102
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\251.jpg,0,anger,low_0.30,0.5996564626693726,0.5996564626693726,0,1,1.204451322555542
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\250.jpg,2,fear,low_0.30,0.3709232807159424,0.432394802570343,1,0,1.2107899188995361
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\251.jpg,2,fear,low_0.30,0.7994536757469177,0.7994536757469177,2,1,0.7662893533706665
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\250.jpg,1,disgust,low_0.30,0.3292744755744934,0.3794931471347809,2,0,1.4322762489318848
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\250.jpg,3,joy,low_0.30,0.14518743753433228,0.4984413981437683,5,0,1.346199870109558
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\250.jpg,5,surprise,low_0.30,0.4212353825569153,0.4212353825569153,5,1,1.3966659307479858
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\251.jpg,1,disgust,low_0.30,0.19641411304473877,0.3854730725288391,3,0,1.596085786819458
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\251.jpg,4,sadness,low_0.30,0.44358089566230774,0.44358089566230774,4,1,1.4201167821884155
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\251.jpg,5,surprise,low_0.30,0.23181551694869995,0.33119967579841614,3,0,1.553093671798706
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\252.jpg,1,disgust,low_0.30,0.44247275590896606,0.44247275590896606,1,1,1.4569737911224365
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\251.jpg,3,joy,low_0.30,0.8177945017814636,0.8177945017814636,3,1,0.6583999991416931
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\252.jpg,0,anger,low_0.30,0.671747624874115,0.671747624874115,0,1,1.0887136459350586
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\252.jpg,3,joy,low_0.30,0.313375860452652,0.313375860452652,3,1,1.5761184692382812
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\252.jpg,2,fear,low_0.30,0.6577014923095703,0.6577014923095703,2,1,1.1794695854187012
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\252.jpg,4,sadness,low_0.30,0.8287786841392517,0.8287786841392517,4,1,0.6676743626594543
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\252.jpg,5,surprise,low_0.30,0.07544206827878952,0.34275227785110474,2,0,1.5396430492401123
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\253.jpg,1,disgust,low_0.30,0.28550711274147034,0.28550711274147034,1,1,1.7086657285690308
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\253.jpg,2,fear,low_0.30,0.757222592830658,0.757222592830658,2,1,0.9270026087760925
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\248.jpg,0,anger,low_0.50,0.20603732764720917,0.5589920282363892,5,0,1.2112382650375366
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\248.jpg,2,fear,low_0.50,0.6943102478981018,0.6943102478981018,2,1,1.0707285404205322
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\248.jpg,1,disgust,low_0.50,0.23203830420970917,0.44602012634277344,3,0,1.4275445938110352
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\249.jpg,2,fear,low_0.50,0.2529056966304779,0.34131690859794617,4,0,1.5017048120498657
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\249.jpg,1,disgust,low_0.50,0.9763750433921814,0.9763750433921814,1,1,0.1465584635734558
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\248.jpg,3,joy,low_0.50,0.8502579927444458,0.8502579927444458,3,1,0.6033906936645508
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\248.jpg,4,sadness,low_0.50,0.23955705761909485,0.4868525564670563,2,0,1.1423158645629883
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\248.jpg,5,surprise,low_0.50,0.7734573483467102,0.7734573483467102,5,1,0.7941169142723083
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\249.jpg,5,surprise,low_0.50,0.4204357862472534,0.4204357862472534,5,1,1.4612973928451538
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\249.jpg,3,joy,low_0.50,0.6011815071105957,0.6011815071105957,3,1,1.2300395965576172
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\249.jpg,4,sadness,low_0.50,0.8267204165458679,0.8267204165458679,4,1,0.7173673510551453
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\249.jpg,0,anger,low_0.50,0.2180379182100296,0.3726431727409363,5,0,1.3790297508239746
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\250.jpg,4,sadness,low_0.50,0.05833180993795395,0.39587563276290894,2,0,1.4105336666107178
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\250.jpg,0,anger,low_0.50,0.2839822769165039,0.34587958455085754,2,0,1.2446012496948242
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\251.jpg,0,anger,low_0.50,0.511710524559021,0.511710524559021,0,1,1.3471145629882812
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\250.jpg,2,fear,low_0.50,0.2669554650783539,0.5892080068588257,1,0,1.0759446620941162
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\251.jpg,2,fear,low_0.50,0.538905680179596,0.538905680179596,2,1,1.1217504739761353
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\250.jpg,1,disgust,low_0.50,0.4996260702610016,0.4996260702610016,1,1,1.367445707321167
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\250.jpg,3,joy,low_0.50,0.25642529129981995,0.5792310833930969,5,0,1.1475698947906494
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\250.jpg,5,surprise,low_0.50,0.4652065336704254,0.4652065336704254,5,1,1.3706166744232178
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\251.jpg,1,disgust,low_0.50,0.2249598652124405,0.43215760588645935,3,0,1.5191235542297363
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\251.jpg,4,sadness,low_0.50,0.4277012050151825,0.4277012050151825,4,1,1.4320074319839478
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\251.jpg,5,surprise,low_0.50,0.19388510286808014,0.37896648049354553,3,0,1.5177809000015259
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\252.jpg,1,disgust,low_0.50,0.5158806443214417,0.5158806443214417,1,1,1.3190381526947021
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\251.jpg,3,joy,low_0.50,0.8326793313026428,0.8326793313026428,3,1,0.5955659747123718
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\252.jpg,0,anger,low_0.50,0.759128212928772,0.759128212928772,0,1,0.8996865749359131
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\252.jpg,3,joy,low_0.50,0.5136541724205017,0.5136541724205017,3,1,1.3938133716583252
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\252.jpg,2,fear,low_0.50,0.5880498290061951,0.5880498290061951,2,1,1.3185534477233887
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\252.jpg,4,sadness,low_0.50,0.7077030539512634,0.7077030539512634,4,1,0.9422353506088257
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\252.jpg,5,surprise,low_0.50,0.09897144138813019,0.3422717750072479,3,0,1.4942022562026978
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\253.jpg,1,disgust,low_0.50,0.30701544880867004,0.30701544880867004,1,1,1.707197666168213
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\253.jpg,2,fear,low_0.50,0.8280244469642639,0.8280244469642639,2,1,0.7064101696014404
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\248.jpg,0,anger,full,0.18700677156448364,0.7202631235122681,5,0,0.8576887845993042
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\248.jpg,2,fear,full,0.5988791584968567,0.5988791584968567,2,1,1.251102089881897
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\248.jpg,1,disgust,full,0.35523462295532227,0.35523462295532227,1,1,1.4637142419815063
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\249.jpg,2,fear,full,0.20721673965454102,0.33538398146629333,0,0,1.4570422172546387
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\249.jpg,1,disgust,full,0.9886004328727722,0.9886004328727722,1,1,0.07836693525314331
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\248.jpg,3,joy,full,0.8452684283256531,0.8452684283256531,3,1,0.5898120403289795
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\248.jpg,4,sadness,full,0.46441805362701416,0.46441805362701416,4,1,1.1473314762115479
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\248.jpg,5,surprise,full,0.8400986194610596,0.8400986194610596,5,1,0.6562538146972656
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\249.jpg,5,surprise,full,0.5267219543457031,0.5267219543457031,5,1,1.2911726236343384
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\249.jpg,3,joy,full,0.3505176305770874,0.3505176305770874,3,1,1.4705686569213867
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\249.jpg,4,sadness,full,0.8250042796134949,0.8250042796134949,4,1,0.7107182145118713
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\249.jpg,0,anger,full,0.24696233868598938,0.47155749797821045,5,0,1.2340672016143799
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\250.jpg,4,sadness,full,0.06909430772066116,0.44051703810691833,5,0,1.4159141778945923
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\250.jpg,0,anger,full,0.21232293546199799,0.5192962884902954,5,0,1.10639488697052
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\251.jpg,0,anger,full,0.5740562677383423,0.5740562677383423,0,1,1.217252254486084
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\250.jpg,2,fear,full,0.24277815222740173,0.6200380921363831,1,0,1.0154869556427002
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\251.jpg,2,fear,full,0.35447677969932556,0.5653247833251953,4,0,0.9428486824035645
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\250.jpg,1,disgust,full,0.5367912650108337,0.5367912650108337,1,1,1.2977237701416016
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\250.jpg,3,joy,full,0.1771627515554428,0.6657359004020691,5,0,1.0403698682785034
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\250.jpg,5,surprise,full,0.6145957708358765,0.6145957708358765,5,1,1.1226913928985596
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\251.jpg,1,disgust,full,0.19159731268882751,0.40172600746154785,3,0,1.602992057800293
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\251.jpg,4,sadness,full,0.3584193289279938,0.3584193289279938,4,1,1.4892140626907349
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\251.jpg,5,surprise,full,0.5846098065376282,0.5846098065376282,5,1,1.2558187246322632
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\252.jpg,1,disgust,full,0.627682089805603,0.627682089805603,1,1,1.231282114982605
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\251.jpg,3,joy,full,0.7516508102416992,0.7516508102416992,3,1,0.7301492691040039
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\252.jpg,0,anger,full,0.8653469085693359,0.8653469085693359,0,1,0.5962492227554321
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\252.jpg,3,joy,full,0.35368019342422485,0.35368019342422485,3,1,1.5479285717010498
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\252.jpg,2,fear,full,0.4638034999370575,0.4638034999370575,2,1,1.4065215587615967
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\252.jpg,4,sadness,full,0.61480712890625,0.61480712890625,4,1,1.086516261100769
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\252.jpg,5,surprise,full,0.19666185975074768,0.3074857294559479,2,0,1.539301872253418
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\253.jpg,1,disgust,full,0.2671920359134674,0.2671920359134674,1,1,1.7024524211883545
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\253.jpg,2,fear,full,0.7408357262611389,0.7408357262611389,2,1,0.9385401010513306
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\254.jpg,1,disgust,low_0.15,0.290926456451416,0.3169442415237427,2,0,1.6117326021194458
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\253.jpg,3,joy,low_0.15,0.2820594906806946,0.29758477210998535,2,0,1.6058318614959717
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\253.jpg,4,sadness,low_0.15,0.5608378648757935,0.5608378648757935,4,1,1.2976138591766357
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\253.jpg,5,surprise,low_0.15,0.29841476678848267,0.29841476678848267,5,1,1.6290161609649658
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\253.jpg,0,anger,low_0.15,0.5555805563926697,0.5555805563926697,0,1,1.330357313156128
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\254.jpg,2,fear,low_0.15,0.5313795804977417,0.5313795804977417,2,1,1.3052150011062622
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\254.jpg,0,anger,low_0.15,0.1529432088136673,0.41569387912750244,2,0,1.4873778820037842
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\255.jpg,2,fear,low_0.15,0.5562096238136292,0.5562096238136292,2,1,1.2593084573745728
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\255.jpg,0,anger,low_0.15,0.14170363545417786,0.2670542597770691,3,0,1.679624319076538
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\254.jpg,3,joy,low_0.15,0.16459664702415466,0.3687218427658081,5,0,1.4943554401397705
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\254.jpg,4,sadness,low_0.15,0.06564919650554657,0.3392278552055359,2,0,1.6614292860031128
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\254.jpg,5,surprise,low_0.15,0.14070166647434235,0.24622248113155365,2,0,1.6663765907287598
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\255.jpg,4,sadness,low_0.15,0.2695494592189789,0.31407445669174194,2,0,1.5591895580291748
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\255.jpg,3,joy,low_0.15,0.5734908580780029,0.5734908580780029,3,1,1.3415852785110474
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\255.jpg,5,surprise,low_0.15,0.21272248029708862,0.4076838493347168,2,0,1.5059407949447632
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\255.jpg,1,disgust,low_0.15,0.7806952595710754,0.7806952595710754,1,1,0.858535647392273
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\256.jpg,2,fear,low_0.15,0.7984176874160767,0.7984176874160767,2,1,0.8117234706878662
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\256.jpg,0,anger,low_0.15,0.33837464451789856,0.33837464451789856,0,1,1.5613359212875366
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\256.jpg,5,surprise,low_0.15,0.11196218430995941,0.28986281156539917,2,0,1.729918360710144
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\256.jpg,1,disgust,low_0.15,0.3808923363685608,0.3808923363685608,1,1,1.4862964153289795
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\256.jpg,4,sadness,low_0.15,0.1937730461359024,0.3205518424510956,2,0,1.54812753200531
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\256.jpg,3,joy,low_0.15,0.1578519493341446,0.387466162443161,2,0,1.5518051385879517
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\257.jpg,0,anger,low_0.15,0.5101609230041504,0.5101609230041504,0,1,1.222123146057129
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\257.jpg,1,disgust,low_0.15,0.38835832476615906,0.38835832476615906,1,1,1.3488531112670898
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\257.jpg,2,fear,low_0.15,0.8967280983924866,0.8967280983924866,2,1,0.47402748465538025
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\257.jpg,5,surprise,low_0.15,0.34227633476257324,0.34227633476257324,5,1,1.515263319015503
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\257.jpg,3,joy,low_0.15,0.5537318587303162,0.5537318587303162,3,1,1.328206181526184
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\257.jpg,4,sadness,low_0.15,0.07800321280956268,0.6908672451972961,2,0,1.0408505201339722
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\258.jpg,2,fear,low_0.15,0.7418439984321594,0.7418439984321594,2,1,0.8525320291519165
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\258.jpg,3,joy,low_0.15,0.13125234842300415,0.4077543616294861,2,0,1.5138494968414307
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\258.jpg,4,sadness,low_0.15,0.043981704860925674,0.5858179330825806,0,0,1.0491994619369507
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\258.jpg,5,surprise,low_0.15,0.2293466031551361,0.37819963693618774,3,0,1.5714434385299683
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\254.jpg,1,disgust,low_0.30,0.7452682256698608,0.7452682256698608,1,1,0.936924159526825
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\253.jpg,3,joy,low_0.30,0.6177637577056885,0.6177637577056885,3,1,1.2093801498413086
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\253.jpg,4,sadness,low_0.30,0.767345666885376,0.767345666885376,4,1,0.8327921032905579
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\253.jpg,5,surprise,low_0.30,0.35287967324256897,0.4856679439544678,3,0,1.2173278331756592
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\253.jpg,0,anger,low_0.30,0.49800533056259155,0.49800533056259155,0,1,1.37294602394104
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\254.jpg,2,fear,low_0.30,0.9072198271751404,0.9072198271751404,2,1,0.43790552020072937
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\254.jpg,0,anger,low_0.30,0.05981695279479027,0.4120554029941559,4,0,1.3684934377670288
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\255.jpg,2,fear,low_0.30,0.7822925448417664,0.7822925448417664,2,1,0.7566596269607544
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\255.jpg,0,anger,low_0.30,0.15165521204471588,0.3742542564868927,3,0,1.4734972715377808
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\254.jpg,3,joy,low_0.30,0.282591313123703,0.3586253225803375,5,0,1.4704337120056152
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\254.jpg,4,sadness,low_0.30,0.11749085783958435,0.2730688452720642,3,0,1.677290439605713
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\254.jpg,5,surprise,low_0.30,0.18877078592777252,0.3374602794647217,4,0,1.6007037162780762
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\255.jpg,4,sadness,low_0.30,0.4844832718372345,0.4844832718372345,4,1,1.2663452625274658
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\255.jpg,3,joy,low_0.30,0.6456919312477112,0.6456919312477112,3,1,1.1927019357681274
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\255.jpg,5,surprise,low_0.30,0.394364595413208,0.394364595413208,5,1,1.3685083389282227
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\255.jpg,1,disgust,low_0.30,0.9924110174179077,0.9924110174179077,1,1,0.05645929276943207
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\256.jpg,2,fear,low_0.30,0.7336633205413818,0.7336633205413818,2,1,0.904186487197876
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\256.jpg,0,anger,low_0.30,0.4835284948348999,0.4835284948348999,0,1,1.3708081245422363
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\256.jpg,5,surprise,low_0.30,0.09245315939188004,0.31823036074638367,1,0,1.6091516017913818
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\256.jpg,1,disgust,low_0.30,0.7019245624542236,0.7019245624542236,1,1,1.0731844902038574
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\256.jpg,4,sadness,low_0.30,0.4064224362373352,0.4064224362373352,4,1,1.4188740253448486
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\256.jpg,3,joy,low_0.30,0.4074942171573639,0.4622664153575897,5,0,1.1240885257720947
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\257.jpg,0,anger,low_0.30,0.7272917628288269,0.7272917628288269,0,1,0.85802161693573
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\257.jpg,1,disgust,low_0.30,0.41167598962783813,0.41167598962783813,1,1,1.2855808734893799
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\257.jpg,2,fear,low_0.30,0.9333425164222717,0.9333425164222717,2,1,0.3456442952156067
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\257.jpg,5,surprise,low_0.30,0.24797450006008148,0.4723303020000458,2,0,1.3566452264785767
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\257.jpg,3,joy,low_0.30,0.8262669444084167,0.8262669444084167,3,1,0.6843380331993103
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\257.jpg,4,sadness,low_0.30,0.03466800972819328,0.8684816956520081,2,0,0.5663573741912842
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\258.jpg,2,fear,low_0.30,0.7453128099441528,0.7453128099441528,2,1,0.8502904772758484
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\258.jpg,3,joy,low_0.30,0.28305894136428833,0.28305894136428833,3,1,1.6112558841705322
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\258.jpg,4,sadness,low_0.30,0.0953613892197609,0.4779542088508606,0,0,1.377009630203247
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\258.jpg,5,surprise,low_0.30,0.09470044076442719,0.7617545127868652,3,0,0.848186731338501
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\254.jpg,1,disgust,low_0.50,0.762637734413147,0.762637734413147,1,1,0.8950072526931763
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\253.jpg,3,joy,low_0.50,0.7909911274909973,0.7909911274909973,3,1,0.8163766860961914
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\253.jpg,4,sadness,low_0.50,0.8061798810958862,0.8061798810958862,4,1,0.7517401576042175
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\253.jpg,5,surprise,low_0.50,0.29795128107070923,0.5942303538322449,3,0,1.0442280769348145
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\253.jpg,0,anger,low_0.50,0.6278087496757507,0.6278087496757507,0,1,1.1754655838012695
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\254.jpg,2,fear,low_0.50,0.8177130818367004,0.8177130818367004,2,1,0.681991457939148
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\254.jpg,0,anger,low_0.50,0.09971743077039719,0.4464607536792755,4,0,1.398782730102539
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\255.jpg,2,fear,low_0.50,0.8544867038726807,0.8544867038726807,2,1,0.560840368270874
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\255.jpg,0,anger,low_0.50,0.19817303121089935,0.32823285460472107,3,0,1.5609190464019775
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\254.jpg,3,joy,low_0.50,0.2395731508731842,0.5200471878051758,5,0,1.2936365604400635
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\254.jpg,4,sadness,low_0.50,0.092036172747612,0.4037298262119293,3,0,1.537308692932129
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\254.jpg,5,surprise,low_0.50,0.29548096656799316,0.3473746180534363,4,0,1.5663402080535889
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\255.jpg,4,sadness,low_0.50,0.7295877933502197,0.7295877933502197,4,1,0.9162578582763672
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\255.jpg,3,joy,low_0.50,0.7895666360855103,0.7895666360855103,3,1,0.8303823471069336
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\255.jpg,5,surprise,low_0.50,0.4372185170650482,0.4372185170650482,5,1,1.3975621461868286
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\255.jpg,1,disgust,low_0.50,0.9958368539810181,0.9958368539810181,1,1,0.03321296349167824
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\256.jpg,2,fear,low_0.50,0.718665599822998,0.718665599822998,2,1,0.926183819770813
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\256.jpg,0,anger,low_0.50,0.4679696559906006,0.4679696559906006,0,1,1.4195165634155273
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\256.jpg,5,surprise,low_0.50,0.13869380950927734,0.31145429611206055,1,0,1.6296989917755127
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\256.jpg,1,disgust,low_0.50,0.8874201774597168,0.8874201774597168,1,1,0.5266371965408325
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\256.jpg,4,sadness,low_0.50,0.5529839992523193,0.5529839992523193,4,1,1.2467710971832275
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\256.jpg,3,joy,low_0.50,0.4253711998462677,0.4883059561252594,5,0,1.0176230669021606
